POZIOM;REGION;WOJ;PODREG;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
5;4;08;11;09;06;3;Sulechów;gmina miejsko-wiejska;2005-01-01
5;4;08;11;09;06;4;Sulechów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;09;06;5;Sulechów;obszar wiejski;2005-01-01
5;4;08;11;09;07;2;Świdnica;gmina wiejska;2005-01-01
5;4;08;11;09;08;2;Trzebiechów;gmina wiejska;2005-01-01
5;4;08;11;09;09;2;Zabór;gmina wiejska;2005-01-01
5;4;08;11;09;10;2;Zielona Góra;gmina wiejska;2005-01-01
5;4;08;11;10;01;1;Gozdnica;gmina miejska;2005-01-01
5;4;08;11;10;02;1;Żagań;gmina miejska;2005-01-01
5;4;08;11;10;03;2;Brzeźnica;gmina wiejska;2005-01-01
5;4;08;11;10;04;3;Iłowa;gmina miejsko-wiejska;2005-01-01
5;4;08;11;10;04;4;Iłowa;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;10;04;5;Iłowa;obszar wiejski;2005-01-01
5;4;08;11;10;05;3;Małomice;gmina miejsko-wiejska;2005-01-01
5;4;08;11;10;05;4;Małomice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;10;05;5;Małomice;obszar wiejski;2005-01-01
5;4;08;11;10;06;2;Niegosławice;gmina wiejska;2005-01-01
5;4;08;11;10;07;3;Szprotawa;gmina miejsko-wiejska;2005-01-01
5;4;08;11;10;07;4;Szprotawa;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;10;07;5;Szprotawa;obszar wiejski;2005-01-01
5;4;08;11;10;08;2;Wymiarki;gmina wiejska;2005-01-01
5;4;08;11;10;09;2;Żagań;gmina wiejska;2005-01-01
5;4;08;11;11;01;1;Łęknica;gmina miejska;2005-01-01
5;4;08;11;11;02;1;Żary;gmina miejska;2005-01-01
5;4;08;11;11;03;2;Brody;gmina wiejska;2005-01-01
5;4;08;11;11;04;3;Jasień;gmina miejsko-wiejska;2005-01-01
5;4;08;11;11;04;4;Jasień;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;11;04;5;Jasień;obszar wiejski;2005-01-01
5;4;08;11;11;05;2;Lipinki Łużyckie;gmina wiejska;2005-01-01
5;4;08;11;11;06;3;Lubsko;gmina miejsko-wiejska;2005-01-01
5;4;08;11;11;06;4;Lubsko;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;11;06;5;Lubsko;obszar wiejski;2005-01-01
5;4;08;11;11;07;2;Przewóz;gmina wiejska;2005-01-01
5;4;08;11;11;08;2;Trzebiel;gmina wiejska;2005-01-01
5;4;08;11;11;09;2;Tuplice;gmina wiejska;2005-01-01
5;4;08;11;11;10;2;Żary;gmina wiejska;2005-01-01
5;4;08;11;12;01;3;Sława;gmina miejsko-wiejska;2005-01-01
5;4;08;11;12;01;4;Sława;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;12;01;5;Sława;obszar wiejski;2005-01-01
5;4;08;11;12;02;3;Szlichtyngowa;gmina miejsko-wiejska;2005-01-01
5;4;08;11;12;02;4;Szlichtyngowa;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;12;02;5;Szlichtyngowa;obszar wiejski;2005-01-01
5;4;08;11;12;03;3;Wschowa;gmina miejsko-wiejska;2005-01-01
5;4;08;11;12;03;4;Wschowa;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;08;11;12;03;5;Wschowa;obszar wiejski;2005-01-01
5;4;08;11;62;01;1;Zielona Góra;gmina miejska;2005-01-01
5;4;30;38;01;01;1;Chodzież;gmina miejska;2005-01-01
5;4;30;38;01;02;2;Budzyń;gmina wiejska;2005-01-01
5;4;30;38;01;03;2;Chodzież;gmina wiejska;2005-01-01
5;4;30;38;01;04;3;Margonin;gmina miejsko-wiejska;2005-01-01
5;4;30;38;01;04;4;Margonin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;01;04;5;Margonin;obszar wiejski;2005-01-01
5;4;30;38;01;05;3;Szamocin;gmina miejsko-wiejska;2005-01-01
5;4;30;38;01;05;4;Szamocin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;01;05;5;Szamocin;obszar wiejski;2005-01-01
5;4;30;38;02;01;1;Czarnków;gmina miejska;2005-01-01
5;4;30;38;02;02;2;Czarnków;gmina wiejska;2005-01-01
5;4;30;38;02;03;2;Drawsko;gmina wiejska;2005-01-01
5;4;30;38;02;04;3;Krzyż Wielkopolski;gmina miejsko-wiejska;2005-01-01
5;4;30;38;02;04;4;Krzyż Wielkopolski;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;02;04;5;Krzyż Wielkopolski;obszar wiejski;2005-01-01
5;4;30;38;02;05;2;Lubasz;gmina wiejska;2005-01-01
5;4;30;38;02;06;2;Połajewo;gmina wiejska;2005-01-01
5;4;30;38;02;07;3;Trzcianka;gmina miejsko-wiejska;2005-01-01
5;4;30;38;02;07;4;Trzcianka;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;02;07;5;Trzcianka;obszar wiejski;2005-01-01
5;4;30;38;02;08;3;Wieleń;gmina miejsko-wiejska;2005-01-01
5;4;30;38;02;08;4;Wieleń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;02;08;5;Wieleń;obszar wiejski;2005-01-01
5;4;30;38;19;01;1;Piła;gmina miejska;2005-01-01
5;4;30;38;19;02;2;Białośliwie;gmina wiejska;2005-01-01
5;4;30;38;19;03;2;Kaczory;gmina wiejska;2005-01-01
5;4;30;38;19;04;3;Łobżenica;gmina miejsko-wiejska;2005-01-01
5;4;30;38;19;04;4;Łobżenica;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;19;04;5;Łobżenica;obszar wiejski;2005-01-01
5;4;30;38;19;05;2;Miasteczko Krajeńskie;gmina wiejska;2005-01-01
5;4;30;38;19;06;2;Szydłowo;gmina wiejska;2005-01-01
5;4;30;38;19;07;3;Ujście;gmina miejsko-wiejska;2005-01-01
5;4;30;38;19;07;4;Ujście;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;19;07;5;Ujście;obszar wiejski;2005-01-01
5;4;30;38;19;08;3;Wyrzysk;gmina miejsko-wiejska;2005-01-01
5;4;30;38;19;08;4;Wyrzysk;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;19;08;5;Wyrzysk;obszar wiejski;2005-01-01
5;4;30;38;19;09;3;Wysoka;gmina miejsko-wiejska;2005-01-01
5;4;30;38;19;09;4;Wysoka;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;19;09;5;Wysoka;obszar wiejski;2005-01-01
5;4;30;38;28;01;1;Wągrowiec;gmina miejska;2005-01-01
5;4;30;38;28;02;2;Damasławek;gmina wiejska;2005-01-01
5;4;30;38;28;03;3;Gołańcz;gmina miejsko-wiejska;2005-01-01
5;4;30;38;28;03;4;Gołańcz;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;28;03;5;Gołańcz;obszar wiejski;2005-01-01
5;4;30;38;28;04;2;Mieścisko;gmina wiejska;2005-01-01
5;4;30;38;28;05;3;Skoki;gmina miejsko-wiejska;2005-01-01
5;4;30;38;28;05;4;Skoki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;28;05;5;Skoki;obszar wiejski;2005-01-01
5;4;30;38;28;06;2;Wapno;gmina wiejska;2005-01-01
5;4;30;38;28;07;2;Wągrowiec;gmina wiejska;2005-01-01
5;4;30;38;31;01;1;Złotów;gmina miejska;2005-01-01
5;4;30;38;31;02;3;Jastrowie;gmina miejsko-wiejska;2005-01-01
5;4;30;38;31;02;4;Jastrowie;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;31;02;5;Jastrowie;obszar wiejski;2005-01-01
5;4;30;38;31;03;3;Krajenka;gmina miejsko-wiejska;2005-01-01
5;4;30;38;31;03;4;Krajenka;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;31;03;5;Krajenka;obszar wiejski;2005-01-01
5;4;30;38;31;04;2;Lipka;gmina wiejska;2005-01-01
5;4;30;38;31;05;3;Okonek;gmina miejsko-wiejska;2005-01-01
5;4;30;38;31;05;4;Okonek;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;38;31;05;5;Okonek;obszar wiejski;2005-01-01
5;4;30;38;31;06;2;Tarnówka;gmina wiejska;2005-01-01
5;4;30;38;31;07;2;Zakrzewo;gmina wiejska;2005-01-01
5;4;30;38;31;08;2;Złotów;gmina wiejska;2005-01-01
5;4;30;39;03;01;1;Gniezno;gmina miejska;2005-01-01
5;4;30;39;03;02;3;Czerniejewo;gmina miejsko-wiejska;2005-01-01
5;4;30;39;03;02;4;Czerniejewo;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;03;02;5;Czerniejewo;obszar wiejski;2005-01-01
5;4;30;39;03;03;2;Gniezno;gmina wiejska;2005-01-01
5;4;30;39;03;04;2;Kiszkowo;gmina wiejska;2005-01-01
5;4;30;39;03;05;3;Kłecko;gmina miejsko-wiejska;2005-01-01
5;4;30;39;03;05;4;Kłecko;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;03;05;5;Kłecko;obszar wiejski;2005-01-01
5;4;30;39;03;06;2;Łubowo;gmina wiejska;2005-01-01
5;4;30;39;03;07;2;Mieleszyn;gmina wiejska;2005-01-01
5;4;30;39;03;08;2;Niechanowo;gmina wiejska;2005-01-01
5;4;30;39;03;09;3;Trzemeszno;gmina miejsko-wiejska;2005-01-01
5;4;30;39;03;09;4;Trzemeszno;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;03;09;5;Trzemeszno;obszar wiejski;2005-01-01
5;4;30;39;03;10;3;Witkowo;gmina miejsko-wiejska;2005-01-01
5;4;30;39;03;10;4;Witkowo;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;03;10;5;Witkowo;obszar wiejski;2005-01-01
5;4;30;39;05;01;2;Granowo;gmina wiejska;2005-01-01
5;4;30;39;05;02;3;Grodzisk Wielkopolski;gmina miejsko-wiejska;2005-01-01
5;4;30;39;05;02;4;Grodzisk Wielkopolski;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;05;02;5;Grodzisk Wielkopolski;obszar wiejski;2005-01-01
5;4;30;39;05;03;2;Kamieniec;gmina wiejska;2005-01-01
5;4;30;39;05;04;3;Rakoniewice;gmina miejsko-wiejska;2005-01-01
5;4;30;39;05;04;4;Rakoniewice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;05;04;5;Rakoniewice;obszar wiejski;2005-01-01
5;4;30;39;05;05;3;Wielichowo;gmina miejsko-wiejska;2005-01-01
5;4;30;39;05;05;4;Wielichowo;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;05;05;5;Wielichowo;obszar wiejski;2005-01-01
5;4;30;39;11;01;1;Kościan;gmina miejska;2005-01-01
5;4;30;39;11;02;3;Czempiń;gmina miejsko-wiejska;2005-01-01
5;4;30;39;11;02;4;Czempiń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;11;02;5;Czempiń;obszar wiejski;2005-01-01
5;4;30;39;11;03;2;Kościan;gmina wiejska;2005-01-01
5;4;30;39;11;04;3;Krzywiń;gmina miejsko-wiejska;2005-01-01
5;4;30;39;11;04;4;Krzywiń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;11;04;5;Krzywiń;obszar wiejski;2005-01-01
5;4;30;39;11;05;3;Śmigiel;gmina miejsko-wiejska;2005-01-01
5;4;30;39;11;05;4;Śmigiel;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;11;05;5;Śmigiel;obszar wiejski;2005-01-01
5;4;30;39;13;01;2;Krzemieniewo;gmina wiejska;2005-01-01
5;4;30;39;13;02;2;Lipno;gmina wiejska;2005-01-01
5;4;30;39;13;03;3;Osieczna;gmina miejsko-wiejska;2005-01-01
5;4;30;39;13;03;4;Osieczna;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;13;03;5;Osieczna;obszar wiejski;2005-01-01
5;4;30;39;13;04;3;Rydzyna;gmina miejsko-wiejska;2005-01-01
5;4;30;39;13;04;4;Rydzyna;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;13;04;5;Rydzyna;obszar wiejski;2005-01-01
5;4;30;39;13;05;2;Święciechowa;gmina wiejska;2005-01-01
5;4;30;39;13;06;2;Wijewo;gmina wiejska;2005-01-01
5;4;30;39;13;07;2;Włoszakowice;gmina wiejska;2005-01-01
5;4;30;39;14;01;2;Chrzypsko Wielkie;gmina wiejska;2005-01-01
5;4;30;39;14;02;2;Kwilcz;gmina wiejska;2005-01-01
5;4;30;39;14;03;3;Międzychód;gmina miejsko-wiejska;2005-01-01
5;4;30;39;14;03;4;Międzychód;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;14;03;5;Międzychód;obszar wiejski;2005-01-01
5;4;30;39;14;04;3;Sieraków;gmina miejsko-wiejska;2005-01-01
5;4;30;39;14;04;4;Sieraków;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;14;04;5;Sieraków;obszar wiejski;2005-01-01
5;4;30;39;15;01;2;Kuślin;gmina wiejska;2005-01-01
5;4;30;39;15;02;3;Lwówek;gmina miejsko-wiejska;2005-01-01
5;4;30;39;15;02;4;Lwówek;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;15;02;5;Lwówek;obszar wiejski;2005-01-01
5;4;30;39;15;03;2;Miedzichowo;gmina wiejska;2005-01-01
5;4;30;39;15;04;3;Nowy Tomyśl;gmina miejsko-wiejska;2005-01-01
5;4;30;39;15;04;4;Nowy Tomyśl;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;15;04;5;Nowy Tomyśl;obszar wiejski;2005-01-01
5;4;30;39;15;05;3;Opalenica;gmina miejsko-wiejska;2005-01-01
5;4;30;39;15;05;4;Opalenica;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;15;05;5;Opalenica;obszar wiejski;2005-01-01
5;4;30;39;15;06;3;Zbąszyń;gmina miejsko-wiejska;2005-01-01
5;4;30;39;15;06;4;Zbąszyń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;15;06;5;Zbąszyń;obszar wiejski;2005-01-01
5;4;30;39;16;01;3;Oborniki;gmina miejsko-wiejska;2005-01-01
5;4;30;39;16;01;4;Oborniki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;16;01;5;Oborniki;obszar wiejski;2005-01-01
5;4;30;39;16;02;3;Rogoźno;gmina miejsko-wiejska;2005-01-01
5;4;30;39;16;02;4;Rogoźno;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;16;02;5;Rogoźno;obszar wiejski;2005-01-01
5;4;30;39;16;03;2;Ryczywół;gmina wiejska;2005-01-01
5;4;30;39;21;01;1;Luboń;gmina miejska;2005-01-01
5;4;30;39;21;02;1;Puszczykowo;gmina miejska;2005-01-01
5;4;30;39;21;03;3;Buk;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;03;4;Buk;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;03;5;Buk;obszar wiejski;2005-01-01
5;4;30;39;21;04;2;Czerwonak;gmina wiejska;2005-01-01
5;4;30;39;21;05;2;Dopiewo;gmina wiejska;2005-01-01
5;4;30;39;21;06;2;Kleszczewo;gmina wiejska;2005-01-01
5;4;30;39;21;07;2;Komorniki;gmina wiejska;2005-01-01
5;4;30;39;21;08;3;Kostrzyn;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;08;4;Kostrzyn;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;08;5;Kostrzyn;obszar wiejski;2005-01-01
5;4;30;39;21;09;3;Kórnik;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;09;4;Kórnik;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;09;5;Kórnik;obszar wiejski;2005-01-01
5;4;30;39;21;10;3;Mosina;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;10;4;Mosina;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;10;5;Mosina;obszar wiejski;2005-01-01
5;4;30;39;21;11;3;Murowana Goślina;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;11;4;Murowana Goślina;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;11;5;Murowana Goślina;obszar wiejski;2005-01-01
5;4;30;39;21;12;3;Pobiedziska;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;12;4;Pobiedziska;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;12;5;Pobiedziska;obszar wiejski;2005-01-01
5;4;30;39;21;13;2;Rokietnica;gmina wiejska;2005-01-01
5;4;30;39;21;14;3;Stęszew;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;14;4;Stęszew;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;14;5;Stęszew;obszar wiejski;2005-01-01
5;4;30;39;21;15;2;Suchy Las;gmina wiejska;2005-01-01
5;4;30;39;21;16;3;Swarzędz;gmina miejsko-wiejska;2005-01-01
5;4;30;39;21;16;4;Swarzędz;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;21;16;5;Swarzędz;obszar wiejski;2005-01-01
5;4;30;39;21;17;2;Tarnowo Podgórne;gmina wiejska;2005-01-01
5;4;30;39;24;01;1;Obrzycko;gmina miejska;2005-01-01
5;4;30;39;24;02;2;Duszniki;gmina wiejska;2005-01-01
5;4;30;39;24;03;2;Kaźmierz;gmina wiejska;2005-01-01
5;4;30;39;24;04;2;Obrzycko;gmina wiejska;2005-01-01
5;4;30;39;24;05;3;Ostroróg;gmina miejsko-wiejska;2005-01-01
5;4;30;39;24;05;4;Ostroróg;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;24;05;5;Ostroróg;obszar wiejski;2005-01-01
5;4;30;39;24;06;3;Pniewy;gmina miejsko-wiejska;2005-01-01
5;4;30;39;24;06;4;Pniewy;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;24;06;5;Pniewy;obszar wiejski;2005-01-01
5;4;30;39;24;07;3;Szamotuły;gmina miejsko-wiejska;2005-01-01
5;4;30;39;24;07;4;Szamotuły;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;24;07;5;Szamotuły;obszar wiejski;2005-01-01
5;4;30;39;24;08;3;Wronki;gmina miejsko-wiejska;2005-01-01
5;4;30;39;24;08;4;Wronki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;24;08;5;Wronki;obszar wiejski;2005-01-01
5;4;30;39;25;01;2;Dominowo;gmina wiejska;2005-01-01
5;4;30;39;25;02;2;Krzykosy;gmina wiejska;2005-01-01
5;4;30;39;25;03;2;Nowe Miasto nad Wartą;gmina wiejska;2005-01-01
5;4;30;39;25;04;3;Środa Wielkopolska;gmina miejsko-wiejska;2005-01-01
5;4;30;39;25;04;4;Środa Wielkopolska;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;25;04;5;Środa Wielkopolska;obszar wiejski;2005-01-01
5;4;30;39;25;05;2;Zaniemyśl;gmina wiejska;2005-01-01
5;4;30;39;26;01;2;Brodnica;gmina wiejska;2005-01-01
5;4;30;39;26;02;3;Dolsk;gmina miejsko-wiejska;2005-01-01
5;4;30;39;26;02;4;Dolsk;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;26;02;5;Dolsk;obszar wiejski;2005-01-01
5;4;30;39;26;03;3;Książ Wielkopolski;gmina miejsko-wiejska;2005-01-01
5;4;30;39;26;03;4;Książ Wielkopolski;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;26;03;5;Książ Wielkopolski;obszar wiejski;2005-01-01
5;4;30;39;26;04;3;Śrem;gmina miejsko-wiejska;2005-01-01
5;4;30;39;26;04;4;Śrem;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;26;04;5;Śrem;obszar wiejski;2005-01-01
5;4;30;39;29;01;2;Przemęt;gmina wiejska;2005-01-01
5;4;30;39;29;02;2;Siedlec;gmina wiejska;2005-01-01
5;4;30;39;29;03;3;Wolsztyn;gmina miejsko-wiejska;2005-01-01
5;4;30;39;29;03;4;Wolsztyn;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;29;03;5;Wolsztyn;obszar wiejski;2005-01-01
5;4;30;39;30;01;2;Kołaczkowo;gmina wiejska;2005-01-01
5;4;30;39;30;02;3;Miłosław;gmina miejsko-wiejska;2005-01-01
5;4;30;39;30;02;4;Miłosław;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;30;02;5;Miłosław;obszar wiejski;2005-01-01
5;4;30;39;30;03;3;Nekla;gmina miejsko-wiejska;2005-01-01
5;4;30;39;30;03;4;Nekla;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;30;03;5;Nekla;obszar wiejski;2005-01-01
5;4;30;39;30;04;3;Pyzdry;gmina miejsko-wiejska;2005-01-01
5;4;30;39;30;04;4;Pyzdry;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;30;04;5;Pyzdry;obszar wiejski;2005-01-01
5;4;30;39;30;05;3;Września;gmina miejsko-wiejska;2005-01-01
5;4;30;39;30;05;4;Września;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;39;30;05;5;Września;obszar wiejski;2005-01-01
5;4;30;39;63;01;1;Leszno;gmina miejska;2005-01-01
5;4;30;40;04;01;3;Borek Wielkopolski;gmina miejsko-wiejska;2005-01-01
5;4;30;40;04;01;4;Borek Wielkopolski;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;04;01;5;Borek Wielkopolski;obszar wiejski;2005-01-01
5;4;30;40;04;02;3;Gostyń;gmina miejsko-wiejska;2005-01-01
5;4;30;40;04;02;4;Gostyń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;04;02;5;Gostyń;obszar wiejski;2005-01-01
5;4;30;40;04;03;3;Krobia;gmina miejsko-wiejska;2005-01-01
5;4;30;40;04;03;4;Krobia;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;04;03;5;Krobia;obszar wiejski;2005-01-01
5;4;30;40;04;04;2;Pępowo;gmina wiejska;2005-01-01
5;4;30;40;04;05;2;Piaski;gmina wiejska;2005-01-01
5;4;30;40;04;06;3;Pogorzela;gmina miejsko-wiejska;2005-01-01
5;4;30;40;04;06;4;Pogorzela;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;04;06;5;Pogorzela;obszar wiejski;2005-01-01
5;4;30;40;04;07;3;Poniec;gmina miejsko-wiejska;2005-01-01
5;4;30;40;04;07;4;Poniec;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;04;07;5;Poniec;obszar wiejski;2005-01-01
5;4;30;40;06;01;2;Jaraczewo;gmina wiejska;2005-01-01
5;4;30;40;06;02;3;Jarocin;gmina miejsko-wiejska;2005-01-01
5;4;30;40;06;02;4;Jarocin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;06;02;5;Jarocin;obszar wiejski;2005-01-01
5;4;30;40;06;03;2;Kotlin;gmina wiejska;2005-01-01
5;4;30;40;06;04;3;Żerków;gmina miejsko-wiejska;2005-01-01
5;4;30;40;06;04;4;Żerków;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;06;04;5;Żerków;obszar wiejski;2005-01-01
5;4;30;40;07;01;2;Blizanów;gmina wiejska;2005-01-01
5;4;30;40;07;02;2;Brzeziny;gmina wiejska;2005-01-01
5;4;30;40;07;03;2;Ceków-Kolonia;gmina wiejska;2005-01-01
5;4;30;40;07;04;2;Godziesze Wielkie;gmina wiejska;2005-01-01
5;4;30;40;07;05;2;Koźminek;gmina wiejska;2005-01-01
5;4;30;40;07;06;2;Lisków;gmina wiejska;2005-01-01
5;4;30;40;07;07;2;Mycielin;gmina wiejska;2005-01-01
5;4;30;40;07;08;2;Opatówek;gmina wiejska;2005-01-01
5;4;30;40;07;09;3;Stawiszyn;gmina miejsko-wiejska;2005-01-01
5;4;30;40;07;09;4;Stawiszyn;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;07;09;5;Stawiszyn;obszar wiejski;2005-01-01
5;4;30;40;07;10;2;Szczytniki;gmina wiejska;2005-01-01
5;4;30;40;07;11;2;Żelazków;gmina wiejska;2005-01-01
5;4;30;40;08;01;2;Baranów;gmina wiejska;2005-01-01
5;4;30;40;08;02;2;Bralin;gmina wiejska;2005-01-01
5;4;30;40;08;03;3;Kępno;gmina miejsko-wiejska;2005-01-01
5;4;30;40;08;03;4;Kępno;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;08;03;5;Kępno;obszar wiejski;2005-01-01
5;4;30;40;08;04;2;Łęka Opatowska;gmina wiejska;2005-01-01
5;4;30;40;08;05;2;Perzów;gmina wiejska;2005-01-01
5;4;30;40;08;06;2;Rychtal;gmina wiejska;2005-01-01
5;4;30;40;08;07;2;Trzcinica;gmina wiejska;2005-01-01
5;4;30;40;12;01;1;Sulmierzyce;gmina miejska;2005-01-01
5;4;30;40;12;02;3;Kobylin;gmina miejsko-wiejska;2005-01-01
5;4;30;40;12;02;4;Kobylin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;12;02;5;Kobylin;obszar wiejski;2005-01-01
5;4;30;40;12;03;3;Koźmin Wielkopolski;gmina miejsko-wiejska;2005-01-01
5;4;30;40;12;03;4;Koźmin Wielkopolski;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;12;03;5;Koźmin Wielkopolski;obszar wiejski;2005-01-01
5;4;30;40;12;04;3;Krotoszyn;gmina miejsko-wiejska;2005-01-01
5;4;30;40;12;04;4;Krotoszyn;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;12;04;5;Krotoszyn;obszar wiejski;2005-01-01
5;4;30;40;12;05;2;Rozdrażew;gmina wiejska;2005-01-01
5;4;30;40;12;06;3;Zduny;gmina miejsko-wiejska;2005-01-01
5;4;30;40;12;06;4;Zduny;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;12;06;5;Zduny;obszar wiejski;2005-01-01
5;4;30;40;17;01;1;Ostrów Wielkopolski;gmina miejska;2005-01-01
5;4;30;40;17;02;3;Nowe Skalmierzyce;gmina miejsko-wiejska;2005-01-01
5;4;30;40;17;02;4;Nowe Skalmierzyce;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;17;02;5;Nowe Skalmierzyce;obszar wiejski;2005-01-01
5;4;30;40;17;03;3;Odolanów;gmina miejsko-wiejska;2005-01-01
5;4;30;40;17;03;4;Odolanów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;17;03;5;Odolanów;obszar wiejski;2005-01-01
5;4;30;40;17;04;2;Ostrów Wielkopolski;gmina wiejska;2005-01-01
5;4;30;40;17;05;2;Przygodzice;gmina wiejska;2005-01-01
5;4;30;40;17;06;3;Raszków;gmina miejsko-wiejska;2005-01-01
5;4;30;40;17;06;4;Raszków;miasto w gminie miejsko-wiejskiej;2005-01-01
5;4;30;40;17;06;5;Raszków;obszar wiejski;2005-01-01
5;4;30;40;17;07;2;Sieroszewice;gmina wiejska;2005-01-01
5;4;30;40;17;08;2;Sośnie;gmina wiejska;2005-01-01
5;4;30;40;18;01;2;Czajków;gmina wiejska;2005-01-01
5;4;30;40;18;02;2;Doruchów;gmina wiejska;2005-01-01
